,timestamp,blocktime,hashrate,median_single_trans,fee_percent_in_reward,fees,price,total_send_usd,transaction_number,diff
1232,2019-05-17,0.225,171703165336650.0,,3.809,0.181,238.422,544143050.0,735420.0,2162660027288700.0
1233,2019-05-18,0.225,168195812561070.0,,3.292,0.162,253.243,604197715.0,752431.0,2115431155046203.0
1234,2019-05-19,0.227,165527407555750.0,,3.896,0.165,249.302,786710261.0,860161.0,2094413410101900.0
1235,2019-05-20,0.227,163075802797850.0,,3.219,0.145,253.078,718144374.0,812799.0,2059313418670566.0
1236,2019-05-21,0.225,164934016356790.0,,4.322,0.186,253.452,731354273.0,873384.0,2063611016186880.0
1237,2019-05-22,0.228,162417334038950.0,,3.776,0.157,240.892,742528782.0,846724.0,2051024868175700.0
1238,2019-05-23,0.225,159709607004210.0,,4.052,0.165,249.356,619447923.0,904057.0,2007007594146800.0
1239,2019-05-24,0.221,162221486972040.0,,3.037,0.133,251.506,468300091.0,839949.0,2016154115661600.0
1240,2019-05-25,0.224,161020293963160.0,,2.473,0.119,251.905,613512002.0,763094.0,2014949432324708.0
1241,2019-05-26,0.225,165797975440800.0,,4.179,0.176,268.569,877438729.0,941733.0,2084581978435200.0
1242,2019-05-27,0.227,161346485177960.0,,4.09,0.178,270.553,692279643.0,910535.0,2038620204892300.0
1243,2019-05-28,0.22,171512304943170.0,,4.196,0.189,269.173,1032592368.0,947509.0,2118881332521400.0
1244,2019-05-29,0.229,168016567648800.0,,4.752,0.214,275.359,1005882871.0,891907.0,2144631397213700.0
1245,2019-05-30,0.222,169054749191810.0,,4.172,0.184,257.521,899425443.0,870676.0,2100799711563700.0
1246,2019-05-31,0.226,169034006296900.0,,4.054,0.167,267.969,501298838.0,956751.0,2112901729930458.0
1247,2019-06-01,0.225,170473449712650.0,,2.915,0.127,268.417,426495864.0,890894.0,2151618780400800.0
1248,2019-06-02,0.228,163192436066130.0,,3.637,0.157,262.73,755816446.0,889067.0,2063522820539600.0
1249,2019-06-03,0.225,164511341081650.0,,3.678,0.148,245.069,804979480.0,891955.0,2071996727823200.0
1250,2019-06-04,0.225,162092390337550.0,,3.517,0.158,243.935,835042688.0,799392.0,2023577723516800.0
1251,2019-06-05,0.223,168409810439870.0,,3.342,0.145,244.19,497929324.0,824817.0,2100678926321673.0
1252,2019-06-06,0.227,167646089047850.0,,3.134,0.149,248.878,508767269.0,758454.0,2119226023306300.0
1253,2019-06-07,0.227,163023521823160.0,,4.896,0.179,246.72,311922156.0,992653.0,2064762730602500.0
1254,2019-06-08,0.226,159775220530070.0,,2.446,0.117,238.225,429627263.0,715741.0,2025066175443900.0
1255,2019-06-09,0.223,163748001671568.0,,5.026,0.191,239.242,596974856.0,963694.0,2030954751041043.0
1256,2019-06-10,0.225,161567347063410.0,,4.062,0.156,243.497,535125240.0,930001.0,2036308683074800.0
1257,2019-06-11,0.226,161264830645270.0,0.192,2.689,0.113,250.785,613683458.0,860682.0,2029658930240100.0
1258,2019-06-12,0.224,158720207288920.0,,2.698,0.136,259.105,706064779.0,749758.0,1999363245166600.0
1259,2019-06-13,0.225,159831738092800.0,,3.469,0.158,256.412,698271486.0,825364.0,2004823909663888.0
1260,2019-06-14,0.226,160163762463820.0,,4.383,0.184,265.828,961614817.0,938952.0,2010442932195400.0
1261,2019-06-15,0.224,160779121830430.0,0.184,2.665,0.118,270.861,790811204.0,888979.0,2005504686060971.0
1262,2019-06-16,0.226,161705699598850.0,,4.823,0.207,271.321,635616557.0,944094.0,2024351059329547.0
1263,2019-06-17,0.226,159970382172250.0,,3.247,0.153,267.548,770771955.0,849989.0,2029062895837800.0
1264,2019-06-18,0.225,162973433258310.0,,3.888,0.171,267.365,801374621.0,886036.0,2052797464273100.0
1265,2019-06-19,0.225,162084314883610.0,,5.192,0.212,269.114,630168498.0,985024.0,2030280255238200.0
1266,2019-06-20,0.227,159405399541210.0,,2.836,0.151,287.4,871203420.0,777627.0,2021983642222730.0
1267,2019-06-21,0.223,159816211524160.0,,2.614,0.155,306.779,865001012.0,758133.0,1995242562227700.0
1268,2019-06-22,0.225,162333256797980.0,,2.738,0.162,311.984,667795222.0,773499.0,2028399396444100.0
1269,2019-06-23,0.224,166149501203550.0,,3.267,0.182,307.699,777431898.0,809637.0,2075130108361000.0
1270,2019-06-24,0.224,167022300144710.0,,4.82,0.241,311.745,897611266.0,932194.0,2092172773917601.0
1271,2019-06-25,0.224,174447329760040.0,,4.684,0.278,335.661,1250918076.0,848601.0,2180014543389100.0
1272,2019-06-26,0.225,172583290392610.0,,5.036,0.296,311.016,1150737427.0,814118.0,2167919782330100.0
1273,2019-06-27,0.225,170008695576520.0,,5.048,0.227,303.386,817475689.0,1004170.0,2128016376600572.0
1274,2019-06-28,0.224,174665284994230.0,,3.301,0.2,305.29,784178375.0,733337.0,2189982863727700.0
1275,2019-06-29,0.224,174493970011330.0,,3.224,0.211,306.776,603315214.0,685958.0,2187357440472105.0
1276,2019-06-30,0.224,172458371589090.0,,5.241,0.24,291.556,713267081.0,951985.0,2164523743806057.0
1277,2019-07-01,0.225,175181833107520.0,,3.985,0.187,284.716,656877828.0,895054.0,2195022550866414.0
1278,2019-07-02,0.225,169417809531000.0,,2.893,0.163,294.509,608602470.0,753227.0,2137119494250900.0
1279,2019-07-03,0.225,168942379734973.0,,2.614,0.149,294.737,514675791.0,747514.0,2117860588916800.0
1280,2019-07-04,0.226,169047079554160.0,,3.564,0.177,287.832,470364156.0,849080.0,2136290926253400.0
1281,2019-07-05,0.222,174357424821090.0,,3.071,0.177,290.492,332505349.0,754040.0,2160728344597200.0
1282,2019-07-06,0.222,171998334231100.0,,2.025,0.148,293.578,420454340.0,582067.0,2150253771521300.0
1283,2019-07-07,0.224,170718535039220.0,,3.61,0.202,307.086,544896155.0,809796.0,2135383065219600.0
1284,2019-07-08,0.223,174567349236170.0,,3.0,0.178,311.441,1325366005.0,771955.0,2183765554207600.0
1285,2019-07-09,0.225,175220482829950.0,,2.589,0.154,301.183,747132481.0,736096.0,2197976940014400.0
1286,2019-07-10,0.224,179351975357530.0,,4.886,0.205,273.654,1019009150.0,975288.0,2236779006340700.0
1287,2019-07-11,0.227,179299681760470.0,,2.821,0.159,273.617,508040381.0,726392.0,2269238358740816.0
1288,2019-07-12,0.224,178735067253030.0,,2.157,0.143,269.637,279249408.0,587283.0,2237792214952600.0
1289,2019-07-13,0.221,182078884964610.0,,2.612,0.166,250.238,552520932.0,613490.0,2259986987901500.0
1290,2019-07-14,0.227,180013771371010.0,,3.429,0.152,226.311,689460041.0,743294.0,2279064491352300.0
1291,2019-07-15,0.228,174832197421310.0,,6.74,0.222,218.661,558747880.0,1003278.0,2199582669646300.0
1292,2019-07-16,0.226,179656303111050.0,,4.936,0.184,205.984,600002204.0,830029.0,2246231621154095.0
1293,2019-07-17,0.222,179785131906700.0,,2.598,0.124,218.278,522883698.0,667874.0,2244270110287000.0
1294,2019-07-18,0.226,173652922886670.0,,4.073,0.162,220.219,435793957.0,815548.0,2200520894451000.0
1295,2019-07-19,0.221,177846815118040.0,,1.992,0.112,227.885,314533234.0,584085.0,2219972650889700.0
1296,2019-07-20,0.225,173231649490320.0,,1.924,0.118,224.636,250073103.0,522396.0,2200413848406700.0
1297,2019-07-21,0.222,172775012115070.0,,2.196,0.11,220.835,362997652.0,640666.0,2163176168533300.0
1298,2019-07-22,0.222,175483427893470.0,,2.385,0.122,213.793,335205178.0,606795.0,2197931128443100.0
1299,2019-07-23,0.224,176899879052850.0,,4.893,0.17,209.251,327570376.0,907213.0,2213005545480400.0
1300,2019-07-24,0.227,175335072662510.0,,4.905,0.169,221.38,365898676.0,949854.0,2208933967824463.0
1301,2019-07-25,0.223,174397657700620.0,,2.466,0.122,216.753,553387900.0,640260.0,2181236177710700.0
1302,2019-07-26,0.222,179361369975017.0,,2.308,0.124,213.448,245809815.0,577697.0,2244229870231100.0
1303,2019-07-27,0.223,176418907649330.0,,1.84,0.0952,208.5,203464100.0,572697.0,2227384990591700.0
1304,2019-07-28,0.226,175613689749090.0,,2.431,0.108,210.952,361637691.0,676990.0,2228786369856900.0
1305,2019-07-29,0.221,180314084858450.0,,2.545,0.111,209.487,360240497.0,715782.0,2245719393390600.0
1306,2019-07-30,0.225,174909981044280.0,,2.818,0.128,214.315,359109555.0,684284.0,2214317715571000.0
1307,2019-07-31,0.227,173218525918160.0,,4.731,0.173,214.48,625362180.0,877643.0,2186554067202485.0
1308,2019-08-01,0.221,176081457974040.0,,3.315,0.14,218.384,418609815.0,768312.0,2186466931668200.0
1309,2019-08-02,0.222,178406045894200.0,,3.851,0.163,222.304,279841260.0,783492.0,2231040685993700.0
1310,2019-08-03,0.224,180730769833560.0,,1.838,0.102,220.529,214049314.0,569134.0,2275029043688600.0
1311,2019-08-04,0.223,183235065358430.0,,2.533,0.118,230.993,653559303.0,718438.0,2296426777279500.0
1312,2019-08-05,0.223,182820539123630.0,,2.767,0.125,229.549,522713283.0,732052.0,2300601749969500.0
1313,2019-08-06,0.222,184301215737130.0,,2.558,0.113,226.257,402781915.0,742477.0,2304187700751000.0
1314,2019-08-07,0.226,182912626173270.0,,2.713,0.126,222.953,480911993.0,692736.0,2313651027154700.0
1315,2019-08-08,0.224,181123384858830.0,,2.842,0.122,213.437,398857453.0,721762.0,2289775425697800.0
1316,2019-08-09,0.222,186221814938670.0,,2.21,0.106,208.802,286195730.0,630929.0,2320542825848176.0
1317,2019-08-10,0.224,181705998541330.0,,2.004,0.104,211.724,251371830.0,582507.0,2298713984021000.0
1318,2019-08-11,0.222,184507505162890.0,,2.596,0.113,212.576,322265646.0,712949.0,2309762813548400.0
1319,2019-08-12,0.224,183967938902930.0,,2.294,0.132,208.988,344623346.0,698671.0,2321781475275562.0
1320,2019-08-13,0.223,182889813843570.0,,2.855,0.116,202.519,460486955.0,736647.0,2287502019434900.0
1321,2019-08-14,0.225,182814670127270.0,,3.405,0.133,184.726,482975464.0,689076.0,2316620795583600.0
1322,2019-08-15,0.223,182715976394990.0,,2.617,0.0981,185.067,380503401.0,718875.0,2286198137986443.0
1323,2019-08-16,0.222,186566179246020.0,,1.99,0.0823,184.739,227212967.0,641106.0,2342394987002100.0
1324,2019-08-17,0.224,179545555309830.0,,2.045,0.0887,190.149,235562965.0,627260.0,2267751063472900.0
1325,2019-08-18,0.226,179943776618950.0,,3.156,0.126,198.884,342092995.0,724461.0,2281337434824763.0
1326,2019-08-19,0.224,178762888020140.0,,3.218,0.127,198.159,478313819.0,733503.0,2245208100668100.0
1327,2019-08-20,0.223,177552012615620.0,,3.759,0.144,187.696,334466217.0,731500.0,2228614257230620.0
1328,2019-08-21,0.225,171281108648430.0,,3.4,0.125,188.639,338985824.0,737144.0,2180013965025400.0
1329,2019-08-22,0.223,177586756836700.0,,3.121,0.12,192.761,348234336.0,733282.0,2212620050335200.0
1330,2019-08-23,0.228,173081431302640.0,,2.77,0.109,190.199,238967981.0,684235.0,2229803360819966.0
1331,2019-08-24,0.219,174760184289710.0,,3.461,0.142,188.754,232994116.0,677260.0,2165281380344900.0
1332,2019-08-25,0.226,177089067311170.0,,4.247,0.16,189.655,355032740.0,750845.0,2246441107865087.0
1333,2019-08-26,0.224,170421961393000.0,,3.432,0.125,186.994,300596103.0,748158.0,2154569583375534.0
1334,2019-08-27,0.225,173710909598240.0,,3.454,0.13,183.716,350395502.0,722262.0,2181491082374300.0
1335,2019-08-28,0.222,179206398412500.0,,3.477,0.121,169.476,342914399.0,724189.0,2230133398384300.0
1336,2019-08-29,0.225,180477054756160.0,,3.419,0.118,168.793,343061352.0,713194.0,2265128328317600.0
1337,2019-08-30,0.224,177972338566000.0,,3.076,0.111,169.078,416805020.0,679773.0,2241594134506900.0
1338,2019-08-31,0.225,176691751952400.0,,3.059,0.113,171.128,208581359.0,690235.0,2227939226762000.0
1339,2019-09-01,0.224,178573879778420.0,,3.797,0.129,173.461,309482362.0,757508.0,2243351329098400.0
1340,2019-09-02,0.225,179043118413750.0,,3.825,0.132,179.064,463981126.0,751224.0,2273744050108076.0
1341,2019-09-03,0.225,175082511941130.0,,3.729,0.133,177.336,340322534.0,714432.0,2226922521499300.0
1342,2019-09-04,0.223,178184196265510.0,,4.499,0.154,173.428,292675749.0,769872.0,2237012425336600.0
1343,2019-09-05,0.226,172713176322040.0,,4.907,0.165,174.067,316751188.0,768500.0,2177120235756400.0
1344,2019-09-06,0.224,181089445337280.0,,4.612,0.173,173.184,328991533.0,677445.0,2277902366398615.0
1345,2019-09-07,0.225,180448904125900.0,,4.97,0.195,180.944,280534291.0,675068.0,2283723725341327.0
1346,2019-09-08,0.224,177111848983390.0,,5.617,0.199,180.423,350520462.0,756508.0,2243436776431800.0
1347,2019-09-09,0.225,178394707594040.0,,6.206,0.24,181.073,268413557.0,691617.0,2260805062292900.0
1348,2019-09-10,0.224,179039349892750.0,,5.883,0.22,178.463,332122283.0,705292.0,2262207308283401.0
1349,2019-09-11,0.224,185531965644070.0,,6.413,0.238,179.124,278341474.0,723726.0,2328303337077473.0
1350,2019-09-12,0.228,181420535858150.0,,5.957,0.251,179.75,351226719.0,623470.0,2319702365297200.0
1351,2019-09-13,0.224,184800003738480.0,,6.381,0.279,183.271,216802356.0,628467.0,2319334978956500.0
1352,2019-09-14,0.226,183589855473410.0,,6.521,0.289,188.601,249826788.0,633961.0,2320624192375000.0
1353,2019-09-15,0.223,189291468574640.0,,6.678,0.267,193.637,452992572.0,733010.0,2359482253229500.0
1354,2019-09-16,0.224,192005237030390.0,,8.054,0.364,202.788,489309256.0,681814.0,2422785659611003.0
1355,2019-09-17,0.222,196015904787940.0,,8.358,0.389,212.885,556935841.0,708743.0,2449168786542977.0
1356,2019-09-18,0.228,190480896774020.0,,9.507,0.447,211.736,412034909.0,692484.0,2426112836675400.0
1357,2019-09-19,0.223,193685224584220.0,,9.428,0.445,217.491,407295107.0,717128.0,2425023775685500.0
1358,2019-09-20,0.225,198941450588370.0,,7.624,0.419,216.999,228514725.0,596973.0,2507546516820800.0
1359,2019-09-21,0.225,192703102065630.0,,6.068,0.327,210.682,222535864.0,576416.0,2450662484240815.0
1360,2019-09-22,0.223,199333373418220.0,,8.476,0.428,208.278,373010375.0,639394.0,2492390378290837.0
1361,2019-09-23,0.229,191303010004080.0,,9.868,0.416,191.32,637885659.0,709522.0,2455788512103047.0
1362,2019-09-24,0.226,196677081016460.0,,9.931,0.406,168.875,468225367.0,677675.0,2472126182883600.0
1363,2019-09-25,0.225,197288622970790.0,,8.005,0.309,166.919,460933873.0,657676.0,2503888016862004.0
1364,2019-09-26,0.227,194628803528910.0,,8.194,0.332,167.12,363861328.0,623632.0,2483531791344500.0
1365,2019-09-27,0.224,195696488270120.0,,8.032,0.347,173.757,277746525.0,607857.0,2475973481680339.0
1366,2019-09-28,0.224,194447165379690.0,,7.491,0.325,170.048,217362299.0,591986.0,2451547170126610.0
1367,2019-09-29,0.226,193284092404180.0,,6.779,0.257,172.903,454542850.0,683924.0,2461361751335100.0
1368,2019-09-30,0.224,194111519277170.0,,3.484,0.142,179.408,304545520.0,644955.0,2449818489718000.0
1369,2019-10-01,0.227,188105608802580.0,,3.365,0.137,176.749,220245210.0,627031.0,2412054863369323.0
1370,2019-10-02,0.225,186874741041990.0,,4.385,0.185,176.342,176938337.0,615189.0,2373851248992500.0
1371,2019-10-03,0.224,188233584769460.0,,3.349,0.147,175.174,196826779.0,590197.0,2385742185927900.0
1372,2019-10-04,0.224,188779207192040.0,,2.908,0.126,175.261,150837639.0,595118.0,2387834041212111.0
1373,2019-10-05,0.223,189703819594570.0,,2.693,0.119,173.887,166644494.0,571769.0,2393554241959079.0
1374,2019-10-06,0.226,187521079757500.0,,3.051,0.123,176.004,249954219.0,629382.0,2398938913247369.0
1375,2019-10-07,0.227,186237031001610.0,,3.248,0.119,180.782,297383047.0,710373.0,2388887933570900.0
1376,2019-10-08,0.226,185630322285170.0,,3.88,0.141,185.889,344167563.0,751354.0,2368818383320100.0
1377,2019-10-09,0.227,188847994187550.0,,3.424,0.135,191.722,279496496.0,706127.0,2418255518576291.0
1378,2019-10-10,0.226,193819136375670.0,,3.218,0.124,185.767,273037377.0,702492.0,2473563504330847.0
1379,2019-10-11,0.228,187091636226160.0,,2.734,0.113,182.82,223130068.0,634435.0,2408733709452700.0
1380,2019-10-12,0.226,192886028171790.0,,2.629,0.121,182.606,148803874.0,566845.0,2461158039603200.0
1381,2019-10-13,0.225,188730194307680.0,,3.092,0.126,183.982,383058634.0,650601.0,2411798918623500.0
1382,2019-10-14,0.224,199598980376500.0,,3.163,0.124,183.089,245503172.0,690667.0,2516207775557752.0
1383,2019-10-15,0.227,193983568124440.0,,3.168,0.116,176.985,262250257.0,694589.0,2492318145815961.0
1384,2019-10-16,0.229,193163709149900.0,,3.019,0.108,176.112,211686212.0,703704.0,2486530148462043.0
1385,2019-10-17,0.228,187017005196130.0,,3.226,0.11,173.955,295148103.0,733646.0,2407066924696037.0
1386,2019-10-18,0.227,193133980148450.0,,2.893,0.108,173.554,152749830.0,665170.0,2483620623756600.0
1387,2019-10-19,0.226,193523976594300.0,,3.085,0.126,172.728,207278175.0,612341.0,2480645837646600.0
1388,2019-10-20,0.229,185998401512450.0,,3.258,0.119,174.52,237255489.0,678528.0,2417520184041400.0
1389,2019-10-21,0.225,187613054703630.0,,3.674,0.128,173.633,233095654.0,726230.0,2392022853360061.0
1390,2019-10-22,0.226,194385028717630.0,,4.357,0.154,164.289,419810022.0,736388.0,2482165726116600.0
1391,2019-10-23,0.23,189509524170720.0,,3.747,0.119,161.58,399329836.0,724917.0,2458663391683621.0
1392,2019-10-24,0.235,182918944426890.0,,3.995,0.129,169.35,334629929.0,741655.0,2422857483247925.0
1393,2019-10-25,0.23,187591000107710.0,,3.89,0.142,182.601,422989472.0,716822.0,2436073791776800.0
1394,2019-10-26,0.233,182315454611900.0,,3.202,0.126,182.419,221230332.0,642955.0,2416397768092151.0
1395,2019-10-27,0.231,184699400622060.0,,3.741,0.136,183.923,575449252.0,721335.0,2406581452067040.0
1396,2019-10-28,0.232,185686176200990.0,,3.892,0.146,186.926,370213893.0,707622.0,2426720809283900.0
1397,2019-10-29,0.231,188954404688550.0,,3.938,0.145,185.577,322719527.0,717618.0,2453140081571600.0
1398,2019-10-30,0.232,188922361604450.0,,3.767,0.132,183.191,314514180.0,744118.0,2466873439152100.0
1399,2019-10-31,0.229,190444954463150.0,,3.441,0.127,182.536,255741662.0,705011.0,2464978057075607.0
1400,2019-11-01,0.234,187500815895740.0,,2.815,0.122,184.514,172953972.0,590976.0,2463467566391600.0
1401,2019-11-02,0.23,186368509318260.0,,2.931,0.132,183.431,193709801.0,571113.0,2427241437256400.0
1402,2019-11-03,0.232,183116302307830.0,,3.419,0.133,185.653,332554496.0,670783.0,2404264712194113.0
1403,2019-11-04,0.231,185628855103980.0,,3.588,0.129,187.915,422667731.0,739254.0,2421937723421829.0
1404,2019-11-05,0.232,188159382440180.0,,3.296,0.125,191.162,258426220.0,707733.0,2461887745211200.0
1405,2019-11-06,0.234,187900690950680.0,,4.601,0.146,189.14,228983779.0,857371.0,2468418965327485.0
1406,2019-11-07,0.233,186111104174500.0,,3.572,0.133,185.84,268510930.0,699138.0,2440985568207533.0
1407,2019-11-08,0.235,185618861481030.0,,3.009,0.127,184.7,155834800.0,604007.0,2469337794756456.0
1408,2019-11-09,0.24,185990381006750.0,,2.992,0.125,188.325,151513327.0,609364.0,2523533597875400.0
1409,2019-11-10,0.241,183815802800040.0,,3.648,0.132,187.781,232695304.0,710155.0,2492579185523300.0
1410,2019-11-11,0.239,186494790882040.0,,3.519,0.127,186.666,313239928.0,708660.0,2513789977340700.0
1411,2019-11-12,0.239,189817800205160.0,,3.601,0.13,187.848,243579356.0,713551.0,2565168659290100.0
1412,2019-11-13,0.239,185743483523310.0,,3.537,0.137,186.735,210846974.0,679505.0,2516820631330685.0
1413,2019-11-14,0.241,184337700150300.0,,3.53,0.128,182.985,272458859.0,683049.0,2503835864737148.0
1414,2019-11-15,0.239,180709457630370.0,,2.826,0.116,182.111,154911402.0,596661.0,2454342093908715.0
1415,2019-11-16,0.239,185678062380412.0,,2.929,0.124,184.397,146404209.0,600168.0,2504386902419700.0
1416,2019-11-17,0.241,186170138843020.0,,3.622,0.154,183.186,254497710.0,734472.0,2534156551424802.0
1417,2019-11-18,0.244,175339112698980.0,,3.816,0.124,177.428,258961433.0,735532.0,2410310780379600.0
1418,2019-11-19,0.24,173687985800440.0,,3.731,0.13,176.805,234903814.0,689771.0,2356766229068800.0
1419,2019-11-20,0.237,183089394668080.0,,5.115,0.17,169.954,327913177.0,762896.0,2455855793041000.0
1420,2019-11-21,0.241,178071442561440.0,,7.734,0.242,154.302,518193085.0,794748.0,2434560067467606.0
1421,2019-11-22,0.238,180526431005840.0,,3.144,0.102,151.292,187040614.0,631670.0,2440567150083400.0
1422,2019-11-23,0.239,180434687090530.0,,3.118,0.107,149.726,158464031.0,596880.0,2450648300538500.0
1423,2019-11-24,0.244,183594973223170.0,,6.762,0.184,142.822,416268525.0,762888.0,2531851477661658.0
1424,2019-11-25,0.254,168900969425630.0,,5.324,0.148,146.946,198046054.0,679733.0,2453388471741300.0
1425,2019-11-26,0.255,174864931052230.0,,4.289,0.122,149.451,336266455.0,674957.0,2522861708362364.0
1426,2019-11-27,0.256,174311144135120.0,,4.311,0.134,153.093,314651211.0,623080.0,2538430650865425.0
